Date,Ticker,daily_range,daily_range_avg,daily_range_hi,daily_range_lo
2025-12-04,EVRG,0.9,1.2,1.7,0.7
2025-12-05,EVRG,1.1,1.2,1.7,0.7
2025-12-01,EW,1.8,1.7,2.1,1.4
2025-12-02,EW,1.8,1.7,2.1,1.4
2025-12-03,EW,1.1,1.7,2.1,1.4
2025-12-04,EW,2.0,1.7,2.1,1.4
2025-12-05,EW,2.0,1.7,2.1,1.4
2025-12-01,EWA,0.2,0.2,0.2,0.1
2025-12-02,EWA,0.1,0.2,0.2,0.1
2025-12-03,EWA,0.1,0.2,0.2,0.1
2025-12-04,EWA,0.1,0.2,0.2,0.1
2025-12-05,EWA,0.2,0.2,0.2,0.1
2025-12-01,EWC,0.5,0.4,0.6,0.3
2025-12-02,EWC,0.4,0.4,0.6,0.3
2025-12-03,EWC,0.3,0.4,0.6,0.3
2025-12-04,EWC,0.6,0.4,0.6,0.3
2025-12-05,EWC,0.3,0.4,0.6,0.3
2025-12-01,EWD,0.3,0.3,0.3,0.3
2025-12-02,EWD,0.3,0.3,0.3,0.3
2025-12-03,EWD,0.2,0.3,0.3,0.3
2025-12-04,EWD,0.3,0.3,0.3,0.3
2025-12-05,EWD,0.3,0.3,0.3,0.3
2025-12-01,EWG,0.2,0.2,0.3,0.2
2025-12-02,EWG,0.2,0.2,0.3,0.2
2025-12-03,EWG,0.3,0.2,0.3,0.2
2025-12-04,EWG,0.2,0.2,0.3,0.2
2025-12-05,EWG,0.3,0.2,0.3,0.2
2025-12-01,EWH,0.1,0.1,0.2,0.1
2025-12-02,EWH,0.2,0.1,0.2,0.1
2025-12-03,EWH,0.2,0.1,0.2,0.1
2025-12-04,EWH,0.1,0.1,0.2,0.1
2025-12-05,EWH,0.1,0.1,0.2,0.1
2025-12-01,EWI,0.3,0.3,0.4,0.2
2025-12-02,EWI,0.3,0.3,0.4,0.2
2025-12-03,EWI,0.3,0.3,0.4,0.2
2025-12-04,EWI,0.2,0.3,0.4,0.2
2025-12-05,EWI,0.4,0.3,0.4,0.2
2025-12-01,EWJ,0.4,0.5,0.7,0.4
2025-12-02,EWJ,0.5,0.5,0.7,0.4
2025-12-03,EWJ,0.6,0.5,0.7,0.4
2025-12-04,EWJ,0.8,0.5,0.7,0.4
2025-12-05,EWJ,0.4,0.5,0.7,0.4
2025-12-01,EWK,0.1,0.1,0.2,0.1
2025-12-02,EWK,0.1,0.1,0.2,0.1
2025-12-03,EWK,0.1,0.1,0.2,0.1
2025-12-04,EWK,0.2,0.1,0.2,0.1
2025-12-05,EWK,0.2,0.1,0.2,0.1
2025-12-01,EWL,0.4,0.3,0.4,0.3
2025-12-02,EWL,0.3,0.3,0.4,0.3
2025-12-03,EWL,0.2,0.3,0.4,0.3
2025-12-04,EWL,0.5,0.3,0.4,0.3
2025-12-05,EWL,0.3,0.3,0.4,0.3
2025-12-01,EWM,0.2,0.2,0.2,0.1
2025-12-02,EWM,0.1,0.2,0.2,0.1
2025-12-03,EWM,0.2,0.2,0.2,0.1
2025-12-04,EWM,0.2,0.2,0.2,0.1
2025-12-05,EWM,0.2,0.2,0.2,0.1
2025-12-01,EWN,0.7,0.6,0.7,0.4
2025-12-02,EWN,0.5,0.6,0.7,0.4
2025-12-03,EWN,0.6,0.6,0.7,0.4
2025-12-04,EWN,0.4,0.6,0.7,0.4
2025-12-05,EWN,0.7,0.6,0.7,0.4
2025-12-01,EWO,0.3,0.3,0.4,0.2
2025-12-02,EWO,0.3,0.3,0.4,0.2
2025-12-03,EWO,0.2,0.3,0.4,0.2
2025-12-04,EWO,0.2,0.3,0.4,0.2
2025-12-05,EWO,0.4,0.3,0.4,0.2
2025-12-01,EWP,0.3,0.4,0.6,0.2
2025-12-02,EWP,0.3,0.4,0.6,0.2
2025-12-03,EWP,0.7,0.4,0.6,0.2
2025-12-04,EWP,0.3,0.4,0.6,0.2
2025-12-05,EWP,0.5,0.4,0.6,0.2
2025-12-01,EWQ,0.3,0.2,0.3,0.2
2025-12-02,EWQ,0.2,0.2,0.3,0.2
2025-12-03,EWQ,0.3,0.2,0.3,0.2
2025-12-04,EWQ,0.2,0.2,0.3,0.2
2025-12-05,EWQ,0.2,0.2,0.3,0.2
2025-12-01,EWS,0.3,0.2,0.3,0.1
2025-12-02,EWS,0.2,0.2,0.3,0.1
2025-12-03,EWS,0.1,0.2,0.3,0.1
2025-12-04,EWS,0.2,0.2,0.3,0.1
2025-12-05,EWS,0.3,0.2,0.3,0.1
2025-12-01,EWT,0.6,0.5,0.6,0.5
2025-12-02,EWT,0.5,0.5,0.6,0.5
2025-12-03,EWT,0.6,0.5,0.6,0.5
2025-12-04,EWT,0.5,0.5,0.6,0.5
2025-12-05,EWT,0.5,0.5,0.6,0.5
2025-12-01,EWU,0.3,0.3,0.3,0.2
2025-12-02,EWU,0.2,0.3,0.3,0.2
2025-12-03,EWU,0.3,0.3,0.3,0.2
2025-12-04,EWU,0.2,0.3,0.3,0.2
2025-12-05,EWU,0.3,0.3,0.3,0.2
2025-12-01,EWW,0.9,0.7,0.9,0.6
2025-12-02,EWW,0.6,0.7,0.9,0.6
2025-12-03,EWW,0.8,0.7,0.9,0.6
2025-12-04,EWW,0.5,0.7,0.9,0.6
2025-12-05,EWW,0.8,0.7,0.9,0.6
2025-12-01,EWY,0.6,0.9,1.1,0.7
2025-12-02,EWY,1.0,0.9,1.1,0.7
2025-12-03,EWY,1.0,0.9,1.1,0.7
2025-12-04,EWY,0.7,0.9,1.1,0.7
2025-12-05,EWY,1.1,0.9,1.1,0.7
2025-12-01,EWZ,0.3,0.7,1.6,-0.2
2025-12-02,EWZ,0.4,0.7,1.6,-0.2
2025-12-03,EWZ,0.3,0.7,1.6,-0.2
2025-12-04,EWZ,0.3,0.7,1.6,-0.2
2025-12-05,EWZ,2.3,0.7,1.6,-0.2
2025-12-01,EXC,1.2,0.9,1.2,0.6
2025-12-02,EXC,0.8,0.9,1.2,0.6
2025-12-03,EXC,1.1,0.9,1.2,0.6
2025-12-04,EXC,0.8,0.9,1.2,0.6
2025-12-05,EXC,0.5,0.9,1.2,0.6
2025-12-01,EXE,2.5,3.8,4.8,2.7
2025-12-02,EXE,3.9,3.8,4.8,2.7
2025-12-03,EXE,5.3,3.8,4.8,2.7
2025-12-04,EXE,3.3,3.8,4.8,2.7
2025-12-05,EXE,3.8,3.8,4.8,2.7
2025-12-01,EXPD,2.8,2.8,3.2,2.3
2025-12-02,EXPD,2.2,2.8,3.2,2.3
2025-12-03,EXPD,3.1,2.8,3.2,2.3
2025-12-04,EXPD,3.3,2.8,3.2,2.3
2025-12-05,EXPD,2.4,2.8,3.2,2.3
2025-12-01,EXPE,6.0,6.7,8.0,5.4
2025-12-02,EXPE,8.6,6.7,8.0,5.4
2025-12-03,EXPE,5.4,6.7,8.0,5.4
2025-12-04,EXPE,6.0,6.7,8.0,5.4
2025-12-05,EXPE,7.6,6.7,8.0,5.4
2025-12-01,EXR,2.1,1.8,2.1,1.6
2025-12-02,EXR,2.0,1.8,2.1,1.6
2025-12-03,EXR,1.7,1.8,2.1,1.6
2025-12-04,EXR,1.7,1.8,2.1,1.6
2025-12-05,EXR,1.6,1.8,2.1,1.6
2025-12-01,F,0.3,0.2,0.3,0.2
2025-12-02,F,0.3,0.2,0.3,0.2
2025-12-03,F,0.2,0.2,0.3,0.2
2025-12-04,F,0.2,0.2,0.3,0.2
2025-12-05,F,0.3,0.2,0.3,0.2
2025-12-01,FANG,6.4,4.3,6.0,2.5
2025-12-02,FANG,3.3,4.3,6.0,2.5
2025-12-03,FANG,2.6,4.3,6.0,2.5
2025-12-04,FANG,3.1,4.3,6.0,2.5
2025-12-05,FANG,5.9,4.3,6.0,2.5
2025-12-01,FAST,0.7,0.7,0.9,0.6
2025-12-02,FAST,0.8,0.7,0.9,0.6
2025-12-03,FAST,1.0,0.7,0.9,0.6
2025-12-04,FAST,0.6,0.7,0.9,0.6
2025-12-05,FAST,0.6,0.7,0.9,0.6
2025-12-01,FCX,0.9,1.0,1.1,0.9
2025-12-02,FCX,1.1,1.0,1.1,0.9
2025-12-03,FCX,1.0,1.0,1.1,0.9
2025-12-04,FCX,1.1,1.0,1.1,0.9
2025-12-05,FCX,0.9,1.0,1.1,0.9
2025-12-01,FDS,8.4,8.3,11.4,5.1
2025-12-02,FDS,6.1,8.3,11.4,5.1
2025-12-03,FDS,6.3,8.3,11.4,5.1
2025-12-04,FDS,6.9,8.3,11.4,5.1
2025-12-05,FDS,13.6,8.3,11.4,5.1
2025-12-01,FDX,3.2,5.7,8.3,3.0
2025-12-02,FDX,6.2,5.7,8.3,3.0
2025-12-03,FDX,5.5,5.7,8.3,3.0
2025-12-04,FDX,9.8,5.7,8.3,3.0
2025-12-05,FDX,3.6,5.7,8.3,3.0
2025-12-01,FE,1.2,0.8,1.1,0.5
2025-12-02,FE,1.1,0.8,1.1,0.5
2025-12-03,FE,0.8,0.8,1.1,0.5
2025-12-04,FE,0.6,0.8,1.1,0.5
2025-12-05,FE,0.5,0.8,1.1,0.5
2025-12-01,FFIV,6.3,6.1,6.9,5.2
2025-12-02,FFIV,7.3,6.1,6.9,5.2
2025-12-03,FFIV,4.9,6.1,6.9,5.2
2025-12-04,FFIV,5.9,6.1,6.9,5.2
2025-12-05,FFIV,6.0,6.1,6.9,5.2
2025-12-01,FICO,32.2,35.1,40.7,29.6
2025-12-02,FICO,41.7,35.1,40.7,29.6
2025-12-03,FICO,35.4,35.1,40.7,29.6
2025-12-04,FICO,27.5,35.1,40.7,29.6
2025-12-05,FICO,38.9,35.1,40.7,29.6
2025-12-01,FIS,1.9,1.7,2.0,1.4
2025-12-02,FIS,1.6,1.7,2.0,1.4
2025-12-03,FIS,2.1,1.7,2.0,1.4
2025-12-04,FIS,1.3,1.7,2.0,1.4
2025-12-05,FIS,1.6,1.7,2.0,1.4
2025-12-01,FISV,3.4,2.4,3.3,1.5
2025-12-02,FISV,2.3,2.4,3.3,1.5
2025-12-03,FISV,3.3,2.4,3.3,1.5
2025-12-04,FISV,1.7,2.4,3.3,1.5
2025-12-05,FISV,1.4,2.4,3.3,1.5
2025-12-01,FITB,0.9,0.9,1.1,0.6
2025-12-02,FITB,0.5,0.9,1.1,0.6
2025-12-03,FITB,1.3,0.9,1.1,0.6
2025-12-04,FITB,0.8,0.9,1.1,0.6
2025-12-05,FITB,0.9,0.9,1.1,0.6
2025-12-01,FOXA,1.7,1.4,1.7,1.2
2025-12-02,FOXA,1.3,1.4,1.7,1.2
2025-12-03,FOXA,1.1,1.4,1.7,1.2
2025-12-04,FOXA,1.6,1.4,1.7,1.2
2025-12-05,FOXA,1.5,1.4,1.7,1.2
2025-12-01,FRO,0.8,0.6,0.8,0.4
2025-12-02,FRO,0.6,0.6,0.8,0.4
2025-12-03,FRO,0.5,0.6,0.8,0.4
2025-12-04,FRO,0.4,0.6,0.8,0.4
2025-12-05,FRO,0.6,0.6,0.8,0.4
2025-12-01,FRT,1.1,1.1,1.4,0.9
2025-12-02,FRT,1.5,1.1,1.4,0.9
2025-12-03,FRT,0.9,1.1,1.4,0.9
2025-12-04,FRT,1.2,1.1,1.4,0.9
2025-12-05,FRT,1.0,1.1,1.4,0.9
2025-12-01,FSLR,9.5,8.2,10.4,6.0
2025-12-02,FSLR,5.9,8.2,10.4,6.0
2025-12-03,FSLR,10.7,8.2,10.4,6.0
2025-12-04,FSLR,5.8,8.2,10.4,6.0
2025-12-05,FSLR,8.9,8.2,10.4,6.0
2025-12-01,FTI,1.2,1.1,1.3,0.9
2025-12-02,FTI,0.8,1.1,1.3,0.9
2025-12-03,FTI,1.2,1.1,1.3,0.9
2025-12-04,FTI,1.0,1.1,1.3,0.9
2025-12-05,FTI,1.2,1.1,1.3,0.9
2025-12-01,FTNT,1.7,1.8,2.4,1.2
2025-12-02,FTNT,1.3,1.8,2.4,1.2
2025-12-03,FTNT,1.5,1.8,2.4,1.2
2025-12-04,FTNT,2.8,1.8,2.4,1.2
2025-12-05,FTNT,1.7,1.8,2.4,1.2
2025-12-01,FTV,0.8,0.8,0.9,0.6
2025-12-02,FTV,0.8,0.8,0.9,0.6
2025-12-03,FTV,0.6,0.8,0.9,0.6
2025-12-04,FTV,0.7,0.8,0.9,0.6
2025-12-05,FTV,1.0,0.8,0.9,0.6
2025-12-01,FVX,0.1,0.0,0.1,0.0
2025-12-02,FVX,0.0,0.0,0.1,0.0
2025-12-03,FVX,0.0,0.0,0.1,0.0
2025-12-04,FVX,0.0,0.0,0.1,0.0
2025-12-05,FVX,0.1,0.0,0.1,0.0
2025-12-01,FXA,0.2,0.2,0.2,0.1
2025-12-02,FXA,0.1,0.2,0.2,0.1
2025-12-03,FXA,0.2,0.2,0.2,0.1
2025-12-04,FXA,0.1,0.2,0.2,0.1
2025-12-05,FXA,0.2,0.2,0.2,0.1
2025-12-01,FXB,0.5,0.4,0.5,0.3
2025-12-02,FXB,0.3,0.4,0.5,0.3
2025-12-03,FXB,0.5,0.4,0.5,0.3
2025-12-04,FXB,0.5,0.4,0.5,0.3
2025-12-05,FXB,0.4,0.4,0.5,0.3
2025-12-01,FXC,0.2,0.2,0.3,0.1
2025-12-02,FXC,0.1,0.2,0.3,0.1
2025-12-03,FXC,0.1,0.2,0.3,0.1
2025-12-04,FXC,0.1,0.2,0.3,0.1
2025-12-05,FXC,0.4,0.2,0.3,0.1
2025-12-01,FXE,0.4,0.3,0.4,0.2
2025-12-02,FXE,0.3,0.3,0.4,0.2
2025-12-03,FXE,0.2,0.3,0.4,0.2
2025-12-04,FXE,0.3,0.3,0.4,0.2
2025-12-05,FXE,0.3,0.3,0.4,0.2
2025-12-01,FXY,0.2,0.2,0.2,0.2
2025-12-02,FXY,0.2,0.2,0.2,0.2
2025-12-03,FXY,0.2,0.2,0.2,0.2
2025-12-04,FXY,0.2,0.2,0.2,0.2
2025-12-05,FXY,0.2,0.2,0.2,0.2
2025-12-01,GD,8.2,6.0,7.7,4.2
2025-12-02,GD,4.5,6.0,7.7,4.2
2025-12-03,GD,5.0,6.0,7.7,4.2
2025-12-04,GD,4.6,6.0,7.7,4.2
2025-12-05,GD,7.5,6.0,7.7,4.2
2025-12-01,GDDY,3.3,3.1,3.5,2.6
2025-12-02,GDDY,2.7,3.1,3.5,2.6
2025-12-03,GDDY,3.6,3.1,3.5,2.6
2025-12-04,GDDY,2.5,3.1,3.5,2.6
2025-12-05,GDDY,3.2,3.1,3.5,2.6
2025-12-01,GDX,1.9,2.4,3.3,1.5
2025-12-02,GDX,3.7,2.4,3.3,1.5
2025-12-03,GDX,2.0,2.4,3.3,1.5
2025-12-04,GDX,1.5,2.4,3.3,1.5
2025-12-05,GDX,3.0,2.4,3.3,1.5
2025-12-01,GDXJ,3.1,3.3,4.3,2.3
2025-12-02,GDXJ,4.6,3.3,4.3,2.3
2025-12-03,GDXJ,2.7,3.3,4.3,2.3
2025-12-04,GDXJ,2.1,3.3,4.3,2.3
2025-12-05,GDXJ,4.1,3.3,4.3,2.3
2025-12-01,GE,8.4,7.0,9.9,4.0
2025-12-02,GE,3.5,7.0,9.9,4.0
2025-12-03,GE,4.9,7.0,9.9,4.0
2025-12-04,GE,6.9,7.0,9.9,4.0
2025-12-05,GE,11.1,7.0,9.9,4.0
2025-12-01,GEHC,1.3,2.4,3.5,1.2
2025-12-02,GEHC,1.4,2.4,3.5,1.2
2025-12-03,GEHC,4.0,2.4,3.5,1.2
2025-12-04,GEHC,2.2,2.4,3.5,1.2
2025-12-05,GEHC,3.0,2.4,3.5,1.2
2025-12-01,GEN,0.4,0.6,0.8,0.3
2025-12-02,GEN,0.4,0.6,0.8,0.3
2025-12-03,GEN,1.1,0.6,0.8,0.3
2025-12-04,GEN,0.5,0.6,0.8,0.3
2025-12-05,GEN,0.4,0.6,0.8,0.3
2025-12-01,GEOS,2.3,1.5,2.1,0.9
2025-12-02,GEOS,1.3,1.5,2.1,0.9
2025-12-03,GEOS,1.7,1.5,2.1,0.9
2025-12-04,GEOS,1.5,1.5,2.1,0.9
2025-12-05,GEOS,0.7,1.5,2.1,0.9
2025-12-01,GEV,15.2,25.7,34.8,16.6
2025-12-02,GEV,24.8,25.7,34.8,16.6
2025-12-03,GEV,33.5,25.7,34.8,16.6
2025-12-04,GEV,36.2,25.7,34.8,16.6
2025-12-05,GEV,18.8,25.7,34.8,16.6
2025-12-01,GGB,0.1,0.1,0.2,0.0
2025-12-02,GGB,0.0,0.1,0.2,0.0
2025-12-03,GGB,0.1,0.1,0.2,0.0
2025-12-04,GGB,0.0,0.1,0.2,0.0
2025-12-05,GGB,0.2,0.1,0.2,0.0
2025-12-01,GILD,2.6,2.1,2.6,1.7
2025-12-02,GILD,1.7,2.1,2.6,1.7
2025-12-03,GILD,1.7,2.1,2.6,1.7
2025-12-04,GILD,2.6,2.1,2.6,1.7
2025-12-05,GILD,2.2,2.1,2.6,1.7
2025-12-01,GIS,0.7,0.9,1.2,0.6
2025-12-02,GIS,1.4,0.9,1.2,0.6
2025-12-03,GIS,0.9,0.9,1.2,0.6
2025-12-04,GIS,0.9,0.9,1.2,0.6
2025-12-05,GIS,0.7,0.9,1.2,0.6
2025-12-01,GL,2.8,2.2,2.8,1.6
2025-12-02,GL,2.5,2.2,2.8,1.6
2025-12-03,GL,2.6,2.2,2.8,1.6
2025-12-04,GL,1.8,2.2,2.8,1.6
2025-12-05,GL,1.4,2.2,2.8,1.6
2025-12-01,GLATF,0.0,0.0,0.0,0.0
2025-12-02,GLATF,0.0,0.0,0.0,0.0
2025-12-03,GLATF,0.0,0.0,0.0,0.0
2025-12-04,GLATF,0.0,0.0,0.0,0.0
2025-12-05,GLATF,0.0,0.0,0.0,0.0
2025-12-01,GLD,2.6,4.2,5.8,2.6
2025-12-02,GLD,6.1,4.2,5.8,2.6
2025-12-03,GLD,4.3,4.2,5.8,2.6
2025-12-04,GLD,2.6,4.2,5.8,2.6
2025-12-05,GLD,5.6,4.2,5.8,2.6
2025-12-01,GLW,0.9,2.3,3.5,1.1
2025-12-02,GLW,2.2,2.3,3.5,1.1
2025-12-03,GLW,2.4,2.3,3.5,1.1
2025-12-04,GLW,4.2,2.3,3.5,1.1
2025-12-05,GLW,1.8,2.3,3.5,1.1
2025-12-01,GM,1.0,1.5,1.9,1.1
2025-12-02,GM,1.8,1.5,1.9,1.1
2025-12-03,GM,1.3,1.5,1.9,1.1
2025-12-04,GM,1.3,1.5,1.9,1.1
2025-12-05,GM,2.0,1.5,1.9,1.1
2025-12-01,GNK,0.3,0.4,0.4,0.3
2025-12-02,GNK,0.3,0.4,0.4,0.3
2025-12-03,GNK,0.5,0.4,0.4,0.3
2025-12-04,GNK,0.3,0.4,0.4,0.3
2025-12-05,GNK,0.5,0.4,0.4,0.3
2025-12-01,GNRC,3.8,6.3,9.6,2.9
2025-12-02,GNRC,10.8,6.3,9.6,2.9
2025-12-03,GNRC,4.8,6.3,9.6,2.9
2025-12-04,GNRC,8.8,6.3,9.6,2.9
2025-12-05,GNRC,3.2,6.3,9.6,2.9
2025-12-01,GOOGL,6.0,5.9,7.6,4.2
2025-12-02,GOOGL,4.5,5.9,7.6,4.2
2025-12-03,GOOGL,7.5,5.9,7.6,4.2
2025-12-04,GOOGL,7.7,5.9,7.6,4.2
2025-12-05,GOOGL,4.0,5.9,7.6,4.2
2025-12-01,GPC,2.5,1.9,2.3,1.5
2025-12-02,GPC,1.9,1.9,2.3,1.5
2025-12-03,GPC,1.5,1.9,2.3,1.5
2025-12-04,GPC,1.6,1.9,2.3,1.5
2025-12-05,GPC,2.0,1.9,2.3,1.5
2025-12-01,GPN,2.8,2.4,3.2,1.5
2025-12-02,GPN,3.5,2.4,3.2,1.5
2025-12-03,GPN,1.7,2.4,3.2,1.5
2025-12-04,GPN,1.5,2.4,3.2,1.5
2025-12-05,GPN,2.3,2.4,3.2,1.5
2025-12-01,GREK,0.8,0.7,0.8,0.5
2025-12-02,GREK,0.4,0.7,0.8,0.5
2025-12-03,GREK,0.6,0.7,0.8,0.5
2025-12-04,GREK,0.6,0.7,0.8,0.5
2025-12-05,GREK,0.8,0.7,0.8,0.5
2025-12-01,GRMN,5.2,4.1,5.8,2.3
2025-12-02,GRMN,2.4,4.1,5.8,2.3
2025-12-03,GRMN,2.9,4.1,5.8,2.3
2025-12-04,GRMN,6.5,4.1,5.8,2.3
2025-12-05,GRMN,3.4,4.1,5.8,2.3
2025-12-01,GS,15.1,16.1,22.4,9.8
2025-12-02,GS,11.4,16.1,22.4,9.8
2025-12-03,GS,25.0,16.1,22.4,9.8
2025-12-04,GS,9.5,16.1,22.4,9.8
2025-12-05,GS,19.7,16.1,22.4,9.8
2025-12-01,GWW,14.2,15.5,18.8,12.1
2025-12-02,GWW,20.5,15.5,18.8,12.1
2025-12-03,GWW,16.1,15.5,18.8,12.1
2025-12-04,GWW,11.3,15.5,18.8,12.1
2025-12-05,GWW,15.3,15.5,18.8,12.1
2025-12-01,HAL,0.8,0.8,0.9,0.6
2025-12-02,HAL,1.0,0.8,0.9,0.6
2025-12-03,HAL,0.5,0.8,0.9,0.6
2025-12-04,HAL,0.7,0.8,0.9,0.6
2025-12-05,HAL,0.8,0.8,0.9,0.6
2025-12-01,HAS,1.5,1.5,1.6,1.3
2025-12-02,HAS,1.6,1.5,1.6,1.3
2025-12-03,HAS,1.7,1.5,1.6,1.3
2025-12-04,HAS,1.3,1.5,1.6,1.3
2025-12-05,HAS,1.5,1.5,1.6,1.3
2025-12-01,HBAN,0.4,0.3,0.5,0.2
2025-12-02,HBAN,0.3,0.3,0.5,0.2
2025-12-03,HBAN,0.5,0.3,0.5,0.2
2025-12-04,HBAN,0.2,0.3,0.5,0.2
2025-12-05,HBAN,0.2,0.3,0.5,0.2
2025-12-01,HCA,9.8,10.5,14.0,7.0
2025-12-02,HCA,11.0,10.5,14.0,7.0
2025-12-03,HCA,16.3,10.5,14.0,7.0
2025-12-04,HCA,8.2,10.5,14.0,7.0
2025-12-05,HCA,7.4,10.5,14.0,7.0
2025-12-01,HD,9.4,7.2,8.5,5.8
2025-12-02,HD,6.2,7.2,8.5,5.8
2025-12-03,HD,6.7,7.2,8.5,5.8
2025-12-04,HD,7.5,7.2,8.5,5.8
2025-12-05,HD,6.1,7.2,8.5,5.8
2025-12-01,HIG,2.0,2.2,2.8,1.6
2025-12-02,HIG,1.4,2.2,2.8,1.6
2025-12-03,HIG,3.0,2.2,2.8,1.6
2025-12-04,HIG,2.1,2.2,2.8,1.6
2025-12-05,HIG,2.5,2.2,2.8,1.6
2025-12-01,HII,6.4,8.9,14.3,3.6
2025-12-02,HII,4.2,8.9,14.3,3.6
2025-12-03,HII,6.2,8.9,14.3,3.6
2025-12-04,HII,10.2,8.9,14.3,3.6
2025-12-05,HII,17.7,8.9,14.3,3.6
2025-12-01,HLT,3.2,4.8,6.2,3.3
2025-12-02,HLT,6.1,4.8,6.2,3.3
2025-12-03,HLT,4.8,4.8,6.2,3.3
2025-12-04,HLT,6.3,4.8,6.2,3.3
2025-12-05,HLT,3.4,4.8,6.2,3.3
2025-12-01,HLX,0.2,0.3,0.3,0.2
2025-12-02,HLX,0.4,0.3,0.3,0.2
2025-12-03,HLX,0.3,0.3,0.3,0.2
2025-12-04,HLX,0.3,0.3,0.3,0.2
2025-12-05,HLX,0.3,0.3,0.3,0.2
2025-12-01,HOLX,0.3,0.3,0.5,0.2
2025-12-02,HOLX,0.2,0.3,0.5,0.2
2025-12-03,HOLX,0.3,0.3,0.5,0.2
2025-12-04,HOLX,0.6,0.3,0.5,0.2
2025-12-05,HOLX,0.3,0.3,0.5,0.2
2025-12-01,HON,2.2,2.8,3.6,2.0
2025-12-02,HON,4.2,2.8,3.6,2.0
2025-12-03,HON,2.4,2.8,3.6,2.0
2025-12-04,HON,2.5,2.8,3.6,2.0
2025-12-05,HON,2.7,2.8,3.6,2.0
2025-12-01,HOOD,6.4,6.2,8.4,4.0
2025-12-02,HOOD,4.7,6.2,8.4,4.0
2025-12-03,HOOD,9.9,6.2,8.4,4.0
2025-12-04,HOOD,4.6,6.2,8.4,4.0
2025-12-05,HOOD,5.3,6.2,8.4,4.0
2025-12-01,HPE,0.6,1.1,2.1,-0.0
2025-12-02,HPE,0.4,1.1,2.1,-0.0
2025-12-03,HPE,0.6,1.1,2.1,-0.0
2025-12-04,HPE,0.8,1.1,2.1,-0.0
2025-12-05,HPE,3.0,1.1,2.1,-0.0
2025-12-01,HPQ,0.7,0.7,0.9,0.4
2025-12-02,HPQ,1.0,0.7,0.9,0.4
2025-12-03,HPQ,0.5,0.7,0.9,0.4
2025-12-04,HPQ,0.8,0.7,0.9,0.4
2025-12-05,HPQ,0.4,0.7,0.9,0.4
2025-12-01,HRL,0.5,0.7,1.2,0.2
2025-12-02,HRL,0.5,0.7,1.2,0.2
2025-12-03,HRL,0.4,0.7,1.2,0.2
2025-12-04,HRL,1.6,0.7,1.2,0.2
2025-12-05,HRL,0.6,0.7,1.2,0.2
2025-12-01,HSIC,2.0,1.5,2.1,1.0
2025-12-02,HSIC,2.3,1.5,2.1,1.0
2025-12-03,HSIC,1.1,1.5,2.1,1.0
2025-12-04,HSIC,1.1,1.5,2.1,1.0
2025-12-05,HSIC,1.2,1.5,2.1,1.0
2025-12-01,HST,0.3,0.3,0.5,0.2
2025-12-02,HST,0.2,0.3,0.5,0.2
2025-12-03,HST,0.2,0.3,0.5,0.2
2025-12-04,HST,0.6,0.3,0.5,0.2
2025-12-05,HST,0.3,0.3,0.5,0.2
2025-12-01,HSY,3.1,3.7,4.8,2.7
2025-12-02,HSY,4.8,3.7,4.8,2.7
2025-12-03,HSY,5.0,3.7,4.8,2.7
2025-12-04,HSY,3.2,3.7,4.8,2.7
2025-12-05,HSY,2.7,3.7,4.8,2.7
2025-12-01,HUBB,7.1,9.1,11.7,6.4
2025-12-02,HUBB,8.3,9.1,11.7,6.4
2025-12-03,HUBB,9.2,9.1,11.7,6.4
2025-12-04,HUBB,13.6,9.1,11.7,6.4
2025-12-05,HUBB,7.1,9.1,11.7,6.4
2025-12-01,HUM,5.0,8.4,13.3,3.5
2025-12-02,HUM,5.2,8.4,13.3,3.5
2025-12-03,HUM,16.7,8.4,13.3,3.5
2025-12-04,HUM,6.5,8.4,13.3,3.5
2025-12-05,HUM,8.7,8.4,13.3,3.5
2025-12-01,HWM,5.1,5.8,7.4,4.3
2025-12-02,HWM,6.3,5.8,7.4,4.3
2025-12-03,HWM,4.8,5.8,7.4,4.3
2025-12-04,HWM,4.6,5.8,7.4,4.3
2025-12-05,HWM,8.3,5.8,7.4,4.3
2025-12-01,HYD,0.2,0.1,0.2,0.1
2025-12-02,HYD,0.2,0.1,0.2,0.1
2025-12-03,HYD,0.1,0.1,0.2,0.1
2025-12-04,HYD,0.1,0.1,0.2,0.1
2025-12-05,HYD,0.1,0.1,0.2,0.1
2025-12-01,HYG,0.2,0.2,0.2,0.1
2025-12-02,HYG,0.2,0.2,0.2,0.1
2025-12-03,HYG,0.2,0.2,0.2,0.1
2025-12-04,HYG,0.2,0.2,0.2,0.1
2025-12-05,HYG,0.1,0.2,0.2,0.1
2025-12-01,IBKR,3.2,1.8,2.6,1.0
2025-12-02,IBKR,1.2,1.8,2.6,1.0
2025-12-03,IBKR,1.5,1.8,2.6,1.0
2025-12-04,IBKR,1.4,1.8,2.6,1.0
2025-12-05,IBKR,1.6,1.8,2.6,1.0
2025-12-01,IBM,4.3,6.0,7.9,4.1
2025-12-02,IBM,8.9,6.0,7.9,4.1
2025-12-03,IBM,5.1,6.0,7.9,4.1
2025-12-04,IBM,7.1,6.0,7.9,4.1
2025-12-05,IBM,4.7,6.0,7.9,4.1
2025-12-01,ICE,1.6,2.1,2.5,1.6
2025-12-02,ICE,2.5,2.1,2.5,1.6
