Date,Ticker,Rvol,Rvol_avg,Rvol_hi,Rvol_low
2025-12-04,VRSK,0.1155,0.0902,0.1179,0.0625
2025-12-05,VRSK,0.0946,0.0902,0.1179,0.0625
2025-12-03,VRSN,0.2836,0.22,0.2769,0.1631
2025-12-04,VRSN,0.2025,0.22,0.2769,0.1631
2025-12-05,VRSN,0.1738,0.22,0.2769,0.1631
2025-12-03,VRTX,0.5778,0.6053,0.6489,0.5617
2025-12-04,VRTX,0.6556,0.6053,0.6489,0.5617
2025-12-05,VRTX,0.5825,0.6053,0.6489,0.5617
2025-12-03,VST,0.0119,0.2663,0.5103,0.0224
2025-12-04,VST,0.2888,0.2663,0.5103,0.0224
2025-12-05,VST,0.4983,0.2663,0.5103,0.0224
2025-12-03,VTR,0.0321,0.0579,0.0812,0.0346
2025-12-04,VTR,0.0772,0.0579,0.0812,0.0346
2025-12-05,VTR,0.0645,0.0579,0.0812,0.0346
2025-12-03,VTRS,0.1258,0.1498,0.1716,0.128
2025-12-04,VTRS,0.1555,0.1498,0.1716,0.128
2025-12-05,VTRS,0.1682,0.1498,0.1716,0.128
2025-12-03,VXN,0.0646,0.0846,0.1044,0.0649
2025-12-04,VXN,0.1041,0.0846,0.1044,0.0649
2025-12-05,VXN,0.0852,0.0846,0.1044,0.0649
2025-12-03,VZ,0.0524,0.1088,0.1585,0.0592
2025-12-04,VZ,0.1456,0.1088,0.1585,0.0592
2025-12-05,VZ,0.1285,0.1088,0.1585,0.0592
2025-12-03,WAB,0.2876,0.2294,0.2831,0.1757
2025-12-04,WAB,0.2186,0.2294,0.2831,0.1757
2025-12-05,WAB,0.1818,0.2294,0.2831,0.1757
2025-12-03,WAT,0.0516,0.0466,0.0511,0.0421
2025-12-04,WAT,0.0453,0.0466,0.0511,0.0421
2025-12-05,WAT,0.0429,0.0466,0.0511,0.0421
2025-12-03,WBD,0.2921,0.3387,0.4553,0.222
2025-12-04,WBD,0.2525,0.3387,0.4553,0.222
2025-12-05,WBD,0.4714,0.3387,0.4553,0.222
2025-12-03,WDAY,0.109,0.1024,0.1142,0.0905
2025-12-04,WDAY,0.0887,0.1024,0.1142,0.0905
2025-12-05,WDAY,0.1094,0.1024,0.1142,0.0905
2025-12-03,WDC,0.0651,0.4096,0.71,0.1091
2025-12-04,WDC,0.5461,0.4096,0.71,0.1091
2025-12-05,WDC,0.6175,0.4096,0.71,0.1091
2025-12-03,WEAT,0.1242,0.1075,0.1251,0.09
2025-12-04,WEAT,0.0892,0.1075,0.1251,0.09
2025-12-05,WEAT,0.1092,0.1075,0.1251,0.09
2025-12-03,WEC,0.0452,0.0396,0.0464,0.0327
2025-12-04,WEC,0.032,0.0396,0.0464,0.0327
2025-12-05,WEC,0.0414,0.0396,0.0464,0.0327
2025-12-03,WELL,0.0322,0.0929,0.1468,0.039
2025-12-04,WELL,0.135,0.0929,0.1468,0.039
2025-12-05,WELL,0.1116,0.0929,0.1468,0.039
2025-12-03,WFC,0.2731,0.2536,0.2765,0.2307
2025-12-04,WFC,0.2284,0.2536,0.2765,0.2307
2025-12-05,WFC,0.2594,0.2536,0.2765,0.2307
2025-12-03,WM,0.1565,0.1378,0.1585,0.117
2025-12-04,WM,0.1414,0.1378,0.1585,0.117
2025-12-05,WM,0.1154,0.1378,0.1585,0.117
2025-12-03,WMB,0.4745,0.4496,0.4762,0.423
2025-12-04,WMB,0.4527,0.4496,0.4762,0.423
2025-12-05,WMB,0.4215,0.4496,0.4762,0.423
2025-12-03,WMT,0.1112,0.1121,0.1142,0.11
2025-12-04,WMT,0.1145,0.1121,0.1142,0.11
2025-12-05,WMT,0.1107,0.1121,0.1142,0.11
2025-12-03,WRB,0.1496,0.218,0.3748,0.0612
2025-12-04,WRB,0.107,0.218,0.3748,0.0612
2025-12-05,WRB,0.3974,0.218,0.3748,0.0612
2025-12-03,WSM,0.2871,0.2518,0.2949,0.2086
2025-12-04,WSM,0.2037,0.2518,0.2949,0.2086
2025-12-05,WSM,0.2645,0.2518,0.2949,0.2086
2025-12-03,WST,0.5092,0.4424,0.508,0.3768
2025-12-04,WST,0.4399,0.4424,0.508,0.3768
2025-12-05,WST,0.3781,0.4424,0.508,0.3768
2025-12-03,WTW,0.2083,0.2021,0.2221,0.1821
2025-12-04,WTW,0.2183,0.2021,0.2221,0.1821
2025-12-05,WTW,0.1798,0.2021,0.2221,0.1821
2025-12-03,WY,0.1065,0.1686,0.2334,0.1038
2025-12-04,WY,0.1635,0.1686,0.2334,0.1038
2025-12-05,WY,0.2358,0.1686,0.2334,0.1038
2025-12-03,WYNN,0.1586,0.2909,0.4076,0.1742
2025-12-04,WYNN,0.3791,0.2909,0.4076,0.1742
2025-12-05,WYNN,0.3351,0.2909,0.4076,0.1742
2025-12-03,XEL,0.0048,0.006,0.0072,0.0048
2025-12-04,XEL,0.0059,0.006,0.0072,0.0048
2025-12-05,XEL,0.0072,0.006,0.0072,0.0048
2025-12-03,XES,0.5221,0.4334,0.5104,0.3563
2025-12-04,XES,0.3944,0.4334,0.5104,0.3563
2025-12-05,XES,0.3836,0.4334,0.5104,0.3563
2025-12-03,XLB,0.1807,0.1421,0.1778,0.1065
2025-12-04,XLB,0.1352,0.1421,0.1778,0.1065
2025-12-05,XLB,0.1105,0.1421,0.1778,0.1065
2025-12-03,XLC,0.0469,0.0608,0.0798,0.0418
2025-12-04,XLC,0.053,0.0608,0.0798,0.0418
2025-12-05,XLC,0.0825,0.0608,0.0798,0.0418
2025-12-03,XLE,0.3555,0.2737,0.347,0.2004
2025-12-04,XLE,0.2517,0.2737,0.347,0.2004
2025-12-05,XLE,0.2139,0.2737,0.347,0.2004
2025-12-03,XLF,0.1614,0.1288,0.1582,0.0995
2025-12-04,XLF,0.1204,0.1288,0.1582,0.0995
2025-12-05,XLF,0.1046,0.1288,0.1582,0.0995
2025-12-03,XLI,0.0087,0.0447,0.0855,0.0039
2025-12-04,XLI,0.0364,0.0447,0.0855,0.0039
2025-12-05,XLI,0.089,0.0447,0.0855,0.0039
2025-12-03,XLK,0.0889,0.071,0.0873,0.0547
2025-12-04,XLK,0.0673,0.071,0.0873,0.0547
2025-12-05,XLK,0.0568,0.071,0.0873,0.0547
2025-12-03,XLP,0.0822,0.0668,0.0802,0.0534
2025-12-04,XLP,0.0607,0.0668,0.0802,0.0534
2025-12-05,XLP,0.0575,0.0668,0.0802,0.0534
2025-12-03,XLRE,0.0492,0.0391,0.0485,0.0297
2025-12-04,XLRE,0.0373,0.0391,0.0485,0.0297
2025-12-05,XLRE,0.0307,0.0391,0.0485,0.0297
2025-12-03,XLU,0.0441,0.0468,0.0532,0.0404
2025-12-04,XLU,0.0422,0.0468,0.0532,0.0404
2025-12-05,XLU,0.0541,0.0468,0.0532,0.0404
2025-12-03,XLV,0.1196,0.1041,0.1205,0.0877
2025-12-04,XLV,0.1059,0.1041,0.1205,0.0877
2025-12-05,XLV,0.0869,0.1041,0.1205,0.0877
2025-12-03,XLY,0.1286,0.117,0.1307,0.1033
2025-12-04,XLY,0.1204,0.117,0.1307,0.1033
2025-12-05,XLY,0.1019,0.117,0.1307,0.1033
2025-12-03,XOM,0.3557,0.2842,0.3498,0.2186
2025-12-04,XOM,0.2701,0.2842,0.3498,0.2186
2025-12-05,XOM,0.2268,0.2842,0.3498,0.2186
2025-12-03,XOP,0.4581,0.3512,0.4484,0.254
2025-12-04,XOP,0.3276,0.3512,0.4484,0.254
2025-12-05,XOP,0.268,0.3512,0.4484,0.254
2025-12-03,XYL,0.1176,0.123,0.152,0.0939
2025-12-04,XYL,0.097,0.123,0.152,0.0939
2025-12-05,XYL,0.1544,0.123,0.152,0.0939
2025-12-03,XYZ,0.9264,0.7705,0.9219,0.619
2025-12-04,XYZ,0.7612,0.7705,0.9219,0.619
2025-12-05,XYZ,0.6239,0.7705,0.9219,0.619
2025-12-03,YUM,0.2935,0.2385,0.2899,0.187
2025-12-04,YUM,0.2305,0.2385,0.2899,0.187
2025-12-05,YUM,0.1914,0.2385,0.2899,0.187
2025-12-03,ZBH,0.0506,0.1013,0.1563,0.0463
2025-12-04,ZBH,0.0936,0.1013,0.1563,0.0463
2025-12-05,ZBH,0.1597,0.1013,0.1563,0.0463
2025-12-03,ZBRA,0.1716,0.1384,0.1671,0.1096
2025-12-04,ZBRA,0.1222,0.1384,0.1671,0.1096
2025-12-05,ZBRA,0.1213,0.1384,0.1671,0.1096
2025-12-03,ZTS,0.0792,0.0634,0.0771,0.0498
2025-12-04,ZTS,0.0567,0.0634,0.0771,0.0498
2025-12-05,ZTS,0.0545,0.0634,0.0771,0.0498
